,signal
1575,0.007417641
1576,-0.016255996
1577,0.011520229
1578,-0.004409284
1579,0.006263461
1580,0.002229736
1581,-0.012978705
1582,0.003714713
1583,0.00890085
1584,-0.008958799
1585,0.001252796
1586,0.008562402
1587,-0.012618419
1588,0.003593746
1589,0.00661479
1590,-0.013375611
1591,0.019457341
1592,-0.011254418
1593,-0.002587774
1594,0.001154082
1595,0.002238707
1596,0.006531443
1597,-0.006989355
1598,-0.003774717
1599,0.005125087
1600,-0.00456395
1601,0.011821819
1602,-0.010524153
1603,0.002448518
1604,-0.002856642
1605,0.000780259
1606,0.00529526
1607,0.000573048
1608,-0.002266353
1609,-0.00518621
1610,0.005394257
1611,-0.002471711
1612,-0.004369235
1613,0.003057622
1614,0.010694584
1615,-0.013396582
1616,0.006463024
1617,0.00102892
1618,-0.004187615
1619,0.002060553
1620,-0.002667233
1621,0.003780929
1622,-0.0014974
1623,-0.005137299
1624,0.006864247
1625,0.006124162
1626,-0.013167078
1627,-0.001650488
1628,0.016233051
1629,-0.016461483
1630,0.007688503
1631,-0.004188639
1632,0.007684594
1633,-0.003869099
1634,0.000757178
1635,-0.007907995
1636,0.008683391
1637,0.001431662
1638,-0.006139376
1639,0.010648726
1640,-0.016111564
1641,0.017154029
1642,-0.01631603
1643,0.01111157
1644,-0.00416154
1645,0.000264664
1646,0.003465396
1647,-0.006699013
1648,0.001813007
1649,0.000928239
1650,0.004912433
1651,-0.002574302
1652,-0.008932217
1653,0.015211834
1654,-0.014388171
1655,0.011395977
1656,-0.010225458
1657,0.010618947
1658,-0.009775757
1659,0.007927052
1660,-0.004994236
1661,0.00089211
1662,-0.005162213
1663,0.017233987
1664,-0.004965526
1665,-0.019651577
1666,0.011563211
1667,0.0119364
1668,-0.016227132
1669,0.004247734
1670,0.005955097
1671,-0.005266378
1672,-0.001068638
1673,0.010813891
1674,-0.012858225
1675,0.004875254
1676,0.011418875
1677,-0.046736358
1678,0.02955763
1679,0.018329698
1680,0.003933198
1681,-0.033497387
1682,0.01868033
1683,-0.006146449
1684,0.017077433
1685,-0.011653004
1686,-0.006584839
1687,-0.00207459
1688,0.002000614
1689,0.013346792
1690,-0.007265257
1691,0.000213782
1692,-0.004441886
1693,0.018816866
1694,-0.02817343
1695,0.008174823
1696,0.003256224
1697,0.009791475
1698,-0.015325498
1699,-0.002663108
1700,0.018340116
1701,-0.009036845
1702,0.00107796
1703,-0.01026581
1704,0.00296626
1705,0.024740575
1706,-0.019034993
1707,-0.005158073
1708,0.008315994
1709,-0.007949626
1710,0.009476593
1711,-0.002592641
1712,-0.00638836
1713,0.007015448
1714,0.014556497
1715,-0.04300154
1716,0.038057134
1717,-0.018461117
1718,0.011543068
1719,-0.0019798
1720,-0.015026235
1721,0.01919952
1722,-0.009788779
1723,0.002557346
1724,0.002304652
1725,0.00237598
1726,-0.009403146
1727,0.0100269
1728,-0.009765029
1729,0.001057903
1730,0.009474332
1731,-0.002052804
1732,-0.010077932
1733,0.001809784
1734,0.01706982
1735,-0.020936743
1736,0.007119608
1737,0.006718501
1738,-0.013817753
1739,0.005208799
1740,0.012578337
1741,-0.01472455
1742,0.001184233
1743,0.001516957
1744,0.004638257
1745,0.006014697
1746,-0.004371878
1747,-0.010895329
1748,0.00074096
1749,0.014812312
1750,-0.014264647
1751,0.005949326
1752,-0.001946491
1753,-0.000916326
1754,0.015018822
1755,-0.02218138
1756,0.002768019
1757,0.01074201
1758,0.001630117
1759,-0.000949386
1760,-0.007187468
1761,0.008435535
1762,-0.009098981
1763,-0.007649901
1764,0.016940633
1765,-0.002605097
1766,-0.007322485
1767,0.002336268
1768,-0.00672891
1769,0.023272903
1770,-0.01996185
1771,0.005764769
1772,0.005903929
1773,-0.007435176
1774,0.000685174
1775,-0.005437531
1776,0.012003303
1777,-0.009644387
1778,0.005382576
1779,0.001967481
1780,-0.018854181
1781,0.020062862
1782,-0.006593213
1783,0.008883718
1784,-0.013351421
1785,0.007053387
1786,0.003370276
1787,-0.011402385
1788,0.011428917
1789,-0.001667132
1790,-0.001274506
1791,-0.01002341
1792,0.006940626
1793,-0.00017719
1794,0.004503655
1795,-0.00109669
1796,-0.003564286
1797,-0.000392704
1798,-0.000961644
1799,0.006789996
1800,0.004834788
1801,-0.024663328
1802,0.02839647
1803,-0.016400122
1804,0.000809048
1805,0.01137572
1806,-0.004460423
1807,-0.010792979
1808,0.005425512
1809,0.00774224
1810,-0.006799128
1811,0.003378116
1812,-0.007737835
1813,0.008921273
1814,-0.010637789
1815,0.008538535
1816,-0.002510781
1817,0.004710676
1818,0.00075503
1819,-0.010593063
1820,0.006098999
1821,-0.001816899
1822,0.00319359
1823,0.00085248
1824,-0.001412985
1825,-0.003343186
1826,0.001950946
1827,-0.005265554
1828,0.008630384
1829,-0.000530943
1830,-0.002092324
1831,-0.002398293
1832,0.004521918
1833,-0.000445309
1834,-0.016630755
1835,0.028324275
1836,-0.015287742
1837,-0.000194072
1838,0.008581357
1839,-0.012683984
1840,0.008345818
1841,-0.003101896
1842,-0.000467782
1843,-0.007109928
1844,0.014057178
1845,-0.009159982
1846,0.003084367
1847,0.009684059
1848,-0.019885001
1849,0.02011714
1850,-0.009603719
1851,-0.000451512
1852,-0.002083162
1853,0.008646122
1854,-0.016343307
1855,0.012394753
1856,0.001989679
1857,-0.004263447
1858,-0.001967061
1859,-0.000705775
1860,0.005691347
1861,-2.91e-05
1862,-0.004481825
1863,-0.004863512
1864,0.013090907
1865,-0.005497386
1866,-0.00328877
1867,-0.001682465
1868,0.014345323
1869,-0.015110671
1870,0.000124773
1871,0.001158766
1872,0.012865277
1873,-0.014482099
1874,0.00611879
1875,-0.000365789
1876,-0.000726218
1877,-0.003215716
1878,0.001050464
1879,0.007368799
1880,-0.004623834
1881,-0.005093727
1882,0.004627916
1883,0.00498578
1884,-0.004867069
1885,-0.005024851
1886,0.004300341
1887,0.003133093
1888,-0.004644706
1889,-0.002912771
1890,0.007691894
1891,-0.002994642
1892,0.005379926
1893,-0.008384886
1894,0.001439214
1895,0.006239035
1896,-0.00731036
1897,0.000638943
1898,0.00109288
1899,-0.000916215
1900,0.005098122
1901,-0.000956858
1902,-0.003862843
1903,0.004106971
1904,-0.004572879
1905,0.003138166
1906,-0.002501435
1907,0.000549411
1908,0.003134658
1909,-0.006575001
1910,0.004088288
1911,0.000830099
1912,0.005082142
1913,-0.010862042
1914,0.005064056
1915,0.001058245
1916,0.003428879
1917,-0.003600526
1918,-0.000973393
1919,-0.001733856
1920,0.001716655
1921,-0.003474899
1922,0.007367307
1923,-0.002430738
1924,-0.003528923
1925,0.003363509
1926,-0.001405349
1927,-0.001183885
1928,0.005808333
1929,-0.00685354
1930,0.003410114
1931,-0.004747859
1932,0.004800235
1933,0.004019826
1934,-0.008111375
1935,0.003436099
1936,0.00046605
1937,0.002649828
1938,-0.003027166
1939,-0.005210498
1940,0.004575698
1941,0.00182224
1942,-0.004706475
1943,0.011040512
1944,-0.01850862
1945,0.014068727
1946,-0.003612074
1947,0.003692549
1948,-0.001265513
1949,-0.008965309
1950,0.010331711
1951,-0.000847328
1952,-0.00341187
1953,0.000654947
1954,-0.004465942
1955,0.003542687
1956,-0.002799293
1957,0.008552204
1958,-0.00254764
1959,0.000983396
1960,-0.005372565
1961,-0.005775657
1962,0.014602439
1963,-0.005752488
1964,0.002597362
1965,-0.003225822
1966,0.002401076
1967,-0.013160425
1968,0.013563141
1969,0.001453454
1970,-0.007915819
1971,0.000526526
1972,0.002473802
1973,0.001538196
1974,0.002965285
1975,-0.008946259
1976,0.009877157
1977,-0.008845142
1978,0.002072273
1979,0.00657379
1980,-0.008556586
1981,0.000641385
1982,0.005848594
1983,-0.00569954
1984,0.00581862
1985,-0.000857696
1986,-0.001380414
1987,-0.004573764
1988,0.007966937
1989,-0.008232914
1990,0.006697956
1991,-0.007404168
1992,0.007864509
1993,0.000251242
1994,-0.004025716
1995,0.000675779
1996,0.000268756
1997,-0.00370424
1998,0.007708222
1999,-0.0056948
2000,0.001825733
2001,0.008754654
2002,-0.024189635
2003,0.028063767
2004,-0.022174227
2005,0.005058311
2006,0.012495538
2007,-0.017496885
2008,0.015202788
2009,-0.002386889
2010,-0.002363328
2011,-0.008308501
2012,0.012186685
2013,-0.009767978
2014,0.007700553
2015,-0.008524587
2016,0.008765652
2017,0.000589299
2018,-0.000511488
2019,-0.014017087
2020,0.015241899
2021,-0.001874994
2022,-0.012994872
2023,0.014864667
2024,-0.002301744
2025,-0.002889246
2026,-0.00361866
2027,0.0073628
2028,-0.00782266
2029,0.012696504
2030,-0.012029943
2031,0.005631387
2032,-0.001662422
2033,0.003512303
2034,-0.003789897
2035,-0.000902693
2036,-0.002552007
2037,0.003113637
2038,0.006042015
2039,-0.006682614
2040,-0.000686128
2041,-0.000722818
2042,0.004025153
2043,-0.000957516
2044,0.002759479
2045,-0.00423077
2046,0.000697352
2047,0.002959822
2048,-0.008236873
2049,0.005243596
2050,0.00278578
2051,-0.004470679
2052,-0.000340775
2053,0.011052338
2054,-0.018760831
2055,0.01575183
2056,-0.004119458
2057,-0.002086378
2058,-0.001112665
2059,0.003444564
2060,0.001300814
2061,-0.010332424
2062,0.012886608
2063,-0.003911997
2064,-0.002740646
2065,-0.005355812
2066,0.011131638
2067,-0.007023863
2068,0.00730972
2069,-0.005386551
2070,-0.004463602
2071,0.008942651
2072,-0.004446643
2073,0.000676725
2074,-0.003294978
2075,0.006781235
2076,-0.007264613
2077,0.004130465
2078,0.004686973
2079,-0.008278509
2080,-0.002399113
2081,0.008942249
2082,-0.003223243
2083,-0.001907668
2084,0.004190526
2085,-0.004056032
2086,2.96e-05
2087,-0.00148213
2088,0.004187395
2089,-0.001855742
2090,0.002028909
2091,-0.002108193
2092,0.002250674
2093,0.001136319
2094,-0.005281478
2095,-0.000349421
2096,0.001585331
2097,0.005329248
2098,-0.004073139
2099,0.000787311
2100,-0.001141232
2101,-0.000649601
2102,0.000162756
2103,0.003254481
2104,-0.002010542
2105,-0.001865446
2106,0.001596961
2107,-0.004055194
2108,0.003666245
2109,0.004651119
2110,-0.007875257
2111,0.002927226
2112,0.002402684
2113,-0.000349101
2114,-0.001748025
2115,0.000846122
2116,-0.000846345
2117,-0.000571877
2118,-0.000983033
2119,0.007364212
2120,-0.007721064
2121,0.001069659
2122,0.002552318
2123,-0.002307093
2124,-7.83e-05
2125,-0.000297083
2126,0.002084457
2127,0.004212465
2128,-0.009565185
2129,0.00187209
2130,0.007034105
2131,-0.006226548
2132,-0.000884952
2133,0.008126629
2134,-0.007268701
2135,-0.000446545
2136,0.001662453
2137,0.002147383
2138,0.001202607
2139,-0.005011945
2140,0.000755406
2141,0.001978574
2142,-0.005468627
2143,0.008117753
2144,-0.000869887
2145,-0.004119469
2146,0.00581887
2147,-0.007810581
2148,0.00812893
2149,-0.001050451
2150,-0.010535889
2151,0.008804352
2152,-0.003287994
2153,0.007136486
2154,-0.00969834
2155,0.005127125
2156,-0.004032013
2157,0.005474077
2158,-0.003771537
2159,0.006273722
2160,-0.005631874
2161,-0.002859271
2162,0.007467803
2163,-0.00190733
2164,-0.004913201
2165,0.002592483
2166,0.003200129
2167,-0.005838517
2168,0.002343404
2169,0.00210876
2170,0.000482706
2171,0.00188133
2172,-0.004619615
2173,-0.003000921
2174,0.005166568
2175,-0.004285508
2176,0.008121183
2177,-0.008146424
2178,-0.000822672
2179,0.008681278
2180,-0.003944437
2181,-0.004766698
2182,0.006091925
2183,-0.000421549
2184,-0.000482409
2185,-0.0023293
2186,4.76e-06
2187,0.00369129
2188,-0.000414928
2189,-0.010404219
2190,0.009806821
2191,-0.000176576
2192,-0.00062997
2193,-0.003341745
2194,0.003867657
2195,-0.004301748
2196,0.007822195
2197,-0.003306024
2198,-0.001351837
2199,-0.003100395
2200,0.005393007
2201,-0.003811489
2202,-0.000652735
2203,0.025144677
2204,-0.031748942
2205,-0.017345579
2206,0.040544788
2207,-0.020451076
2208,0.013731609
2209,-0.011910805
2210,0.003594235
2211,0.000691944
2212,-0.003881038
2213,0.013642892
2214,-0.015847092
2215,0.003830617
2216,0.003535398
2217,-0.001485777
2218,0.002692511
2219,-0.000834626
2220,-0.005844864
2221,0.001256088
2222,0.002340636
2223,0.003974097
2224,-0.004403512
2225,0.004474967
2226,-0.00912362
2227,0.009655516
2228,-0.003151015
2229,0.000974716
2230,-0.007711479
2231,0.009181852
2232,-0.008197646
2233,0.003021228
2234,0.003055036
2235,5.73e-05
2236,-0.00415788
2237,0.008626889
2238,-0.010426607
2239,0.0099604
2240,-0.00598994
2241,0.000256603
2242,-0.003909953
2243,0.001223776
2244,0.013742202
2245,-0.018811552
2246,0.008393378
2247,0.002260495
2248,-0.005546727
2249,0.002356152
2250,-0.000810526
2251,0.000898784
2252,0.002332255
2253,0.002798657
2254,-0.011434513
2255,0.01070094
2256,-0.004643072
2257,0.005487102
2258,-0.004764407
2259,-0.003299845
2260,-0.0008807
2261,0.005096534
2262,-0.003943793
2263,0.007111086
2264,-0.005328219
2265,0.002434162
2266,0.00324286
2267,-0.006267273
2268,0.001388456
2269,-0.002513785
2270,0.002323959
2271,0.002474536
2272,0.000601665
2273,0.00071289
2274,-0.006895918
2275,0.004553619
2276,-0.002232452
2277,0.000974786
2278,-0.000927257
2279,0.004912242
2280,-0.001011932
2281,-0.006486953
2282,0.007708736
2283,-0.006877771
2284,0.001563022
2285,0.000173764
2286,0.002889465
2287,0.002358932
2288,-0.003134184
2289,-0.005399019
2290,0.007139835
2291,-0.001049946
2292,-0.004372338
2293,0.002899282
2294,-0.001527439
2295,0.002594742
2296,0.00076791
2297,0.000123336
2298,-0.004554361
2299,0.005084317
2300,-0.001861086
2301,-0.000559336
2302,-0.003399903
2303,0.005525936
2304,-0.00807279
2305,0.008980364
2306,-0.004143823
2307,0.005075878
2308,-0.006164719
2309,0.000631298
2310,0.001902154
2311,0.003467167
2312,-0.002781558
2313,-0.002361112
2314,0.002509741
2315,-0.005408502
2316,0.003282297
2317,0.003625752
2318,-0.004893893
2319,0.005966458
2320,-0.005992241
2321,0.002335592
2322,-0.001017135
2323,-0.000106352
2324,0.004054499
2325,-0.000410572
2326,-0.008706832
2327,0.006254551
2328,0.004402872
2329,-0.01132805
2330,0.012953012
2331,-0.007454369
2332,0.001846774
2333,-0.005575387
2334,0.01077029
2335,-0.001731865
2336,-0.006731411
2337,1.9e-05
2338,0.004294221
2339,-0.003932923
2340,0.000505253
2341,0.001450565
2342,0.003575925
2343,-0.001692365
2344,-0.001645891
2345,0.000793844
2346,-0.000718617
2347,-0.003292224
2348,0.010488167
2349,-0.015625521
2350,0.010162677
2351,-0.001857857
2352,0.002477719
2353,-0.001993117
2354,-0.003799135
2355,0.006913377
2356,-0.002885882
2357,-0.001884112
2358,-0.00122122
2359,0.004609967
2360,-0.002675429
2361,0.003874951
2362,-0.007339508
2363,0.004661412
2364,0.002474869
2365,-0.001539861
2366,-0.003708908
2367,0.002238351
2368,-0.002403975
2369,0.002125684
2370,-0.001017765
2371,0.005210262
2372,-0.00333114
2373,-0.003726959
2374,0.007934395
2375,-0.007274014
2376,0.003265248
2377,-0.004260997
2378,0.00206257
2379,0.010179015
2380,-0.010548375
2381,-0.005290521
2382,0.009913228
2383,-0.005300388
2384,0.008525786
2385,-0.002205771
2386,-0.009936724
2387,0.007989914
2388,-0.005284962
2389,0.000224277
2390,0.004214821
2391,0.004633391
2392,-0.009872246
2393,0.011994675
2394,-0.010298039
2395,-0.003516872
2396,0.009796871
2397,-0.00329601
2398,-0.006490777
2399,0.017730863
2400,-0.010867804
2401,-0.006026791
2402,-0.003369317
2403,0.01993542
2404,-0.023032748
2405,0.007329814
2406,0.009639268
2407,-0.003475286
2408,0.004285418
2409,-0.014630942
2410,0.007178885
2411,0.003647705
2412,0.00288948
2413,-0.00463465
2414,-0.008827113
2415,0.020960395
2416,-0.016505291
2417,0.009899504
2418,-0.019132991
2419,0.015985596
2420,0.00045907
2421,-0.010951249
2422,0.007867368
2423,-0.006612613
2424,0.019588703
2425,-0.014711382
2426,-0.007789604
2427,0.020328634
2428,-0.018248191
2429,0.006243211
2430,0.004787117
2431,-0.003035968
2432,0.00499313
2433,-0.01848366
2434,0.015524716
2435,0.000104499
2436,0.005345403
2437,-0.019340091
2438,0.017318201
2439,-0.005174418
2440,-0.005279649
2441,0.007732328
2442,-0.005989965
2443,0.003707416
2444,-0.012669268
2445,0.009802977
2446,-0.000237547
2447,0.015909671
2448,-0.017723252
2449,-0.005870594
2450,0.020871662
2451,-0.01036163
2452,-0.000674308
2453,0.000329821
2454,-0.0185274
2455,0.034443663
2456,-0.026360648
2457,0.011791765
2458,-0.00388929
2459,-0.000572715
2460,-0.000136635
2461,0.016510357
2462,-0.023433309
2463,0.019868385
2464,-0.013378205
2465,-0.003208902
2466,0.003728825
2467,-0.009281417
2468,0.035814377
2469,-0.035994194
2470,0.008408513
2471,0.007013965
2472,0.002298079
2473,0.000628919
2474,-0.009532195
2475,0.007643578
2476,-0.015563214
2477,0.007927391
2478,0.004008669
2479,0.006168124
2480,-0.001418287
2481,-0.016608744
2482,0.010178021
2483,-0.004880583
2484,0.011388365
2485,-0.001597524
2486,-0.00847687
2487,0.000399693
2488,0.01082661
2489,-0.013460194
2490,0.010078689
2491,0.00465945
2492,-0.016478558
2493,0.008209535
2494,0.004853409
2495,-0.005934696
2496,0.001591309
2497,-0.003513902
2498,0.006796186
2499,-0.009321135
2500,0.009666941
2501,-0.006621289
2502,0.003321652
2503,-0.000975259
2504,0.006387921
2505,-0.008238629
2506,0.001697428
2507,-0.003375844
2508,-0.000915165
2509,0.00969707
2510,0.000284739
2511,-0.011758804
2512,0.010733666
